Student Id,Surname,minutes per week spent on elearning,Topic with highest time spend,Gender,Age,average grade over an acadmic year,NumOf_family mebers,play a sport activity,colledge acceptance
15793803,Robinson,574,Biology,Male,15,15,1,0,0
15787756,Nkemdirim,467,Physics,Male,18,9,2,0,1
15723437,Sal,701,Biology,Female,18,18,2,1,0
15702715,Kao,747,Biology,Female,15,9,2,1,0
15809872,Ikechukwu,650,Biology,Male,15,18,1,0,0
15644295,Hargreaves,731,Math,Female,17,12,1,1,0
15778694,Sievier,638,Physics,Female,16,11,2,1,0
15759555,Murphy,569,Math,Male,16,18,2,0,0
15631406,Munro,459,Physics,Male,16,10,1,0,0
15616676,Donnelly,632,Physics,Male,18,18,1,0,1
15771154,North,683,Biology,Female,17,12,2,1,0
15669491,Cruz,850,Biology,Female,18,15,1,1,0
15697691,Sinclair,512,Biology,Female,15,18,1,1,0
15665180,Vasiliev,616,Biology,Female,17,15,1,0,1
15752588,Vasilyeva,664,Biology,Male,18,16,2,1,0
15743051,Hamilton,694,Biology,Male,18,8,1,1,0
15571873,Sung,655,Biology,Male,18,17,1,1,0
15679743,Genovesi,607,Biology,Female,15,8,1,1,0
15769412,Atkinson,684,Math,Male,15,17,2,0,1
15775124,Watterston,763,Math,Male,18,16,2,1,0
15732113,Butters,671,Math,Male,15,15,1,1,0
15578141,Chien,592,Math,Male,18,17,1,1,1
15595874,Gorbunova,666,Math,Female,17,16,2,0,0
15755642,Bulgakov,667,Biology,Male,15,12,2,1,0
15576526,Steele,850,Math,Male,15,16,2,1,0
15792489,Polyakova,622,Math,Male,18,13,2,0,0
15733705,Bull,577,Biology,Female,18,18,2,1,0
15807221,Weaver,555,Math,Male,15,16,2,0,0
15573045,Earl,547,Biology,Male,17,8,2,1,0
15756824,Giordano,613,Physics,Female,15,15,2,0,0
15773520,Begg,672,Biology,Female,15,8,2,1,0
15627439,Pickering,624,Math,Female,15,10,2,1,0
15701439,Fanucci,698,Math,Female,16,17,4,0,1
15785352,Chang,606,Biology,Male,16,13,1,0,1
15616525,Sopuluchi,720,Math,Male,18,15,1,0,0
15717489,Martin,835,Biology,Male,15,8,1,0,1
15795737,McNaughtan,771,Math,Female,17,12,2,1,0
15693877,Stewart,811,Biology,Female,17,14,2,0,0
15576111,Reagan,734,Physics,Male,17,8,1,0,0
15595713,Heller,548,Math,Male,17,11,1,1,0
15808868,Nwokeocha,652,Biology,Female,18,8,3,0,1
15708193,Liu,707,Biology,Male,16,11,2,0,0
15697801,Sokolova,605,Physics,Female,17,9,2,1,1
15770121,Bancroft,623,Biology,Female,17,8,1,0,0
15800524,Nnanna,686,Physics,Male,18,9,1,0,0
15686236,Trevisani,525,Physics,Female,18,9,1,0,1
15659807,Nwachinemelu,657,Math,Male,18,9,1,1,0
15736078,Ting,730,Physics,Female,16,17,1,0,1
15620836,Lo Duca,816,Physics,Female,16,17,2,0,0
15698184,Marshall,484,Biology,Female,18,8,2,0,0
15717643,Band,728,Biology,Female,17,9,2,1,0
15776596,Ferri,730,Math,Female,15,8,1,0,1
15814757,Carter,477,Math,Male,15,14,2,1,0
15812607,Wilson,663,Physics,Female,15,18,1,1,1
15663888,Connor,549,Physics,Male,18,10,2,0,0
15748882,Reid,714,Math,Male,17,18,2,0,0
15690829,Sandefur,430,Physics,Male,16,11,1,0,1
15695819,Bidwill,504,Physics,Male,16,17,2,0,0
15696834,Cone,530,Biology,Female,15,8,2,0,0
15797710,Saunders,619,Physics,Male,15,18,1,1,0
15700654,Liardet,617,Physics,Male,18,18,2,0,0
15583764,Wilkes,791,Physics,Male,18,18,1,0,0
15688849,Martin,609,Biology,Male,15,9,3,1,1
15661473,Boni,780,Physics,Male,16,16,1,0,1
15601030,Patel,777,Physics,Female,18,8,1,1,0
15789557,Howell-Price,817,Physics,Female,18,17,1,1,0
15745250,Simpson,850,Biology,Male,18,9,1,0,1
15590349,Rowland,732,Biology,Female,18,14,1,0,1
15741693,Barnard,693,Biology,Male,17,10,1,1,0
15618446,Nnonso,576,Biology,Female,15,8,2,1,0
15766552,Rossi,643,Biology,Male,17,15,2,0,0
15668775,Pendred,757,Biology,Male,17,9,1,0,0
15757895,Martin,569,Physics,Male,15,14,1,1,0
15774551,K?,772,Math,Male,15,15,1,1,0
15684011,Miller,576,Physics,Male,18,14,1,1,0
15736146,Afamefula,608,Physics,Male,15,17,1,1,0
15656286,Sims,794,Biology,Male,17,16,2,0,0
15774847,Knight,593,Biology,Male,16,9,1,0,0
15619340,Obijiaku,597,Math,Male,18,11,2,0,0
15815656,Hopkins,541,Physics,Female,15,11,1,1,1
15623357,Onio,692,Physics,Male,15,12,1,1,0
15601324,Black,697,Biology,Female,17,13,2,1,0
15715510,Eluemuno,768,Biology,Male,15,14,2,1,0
15663770,Doyle,802,Biology,Male,18,11,1,1,0
15779267,Onyemere,584,Biology,Male,16,12,2,0,0
15597957,Rahman,614,Math,Male,16,17,2,1,0
15584620,Su,850,Physics,Female,17,8,1,0,1
15750772,Walker,671,Biology,Female,16,13,1,1,0
15706557,Ferguson,626,Biology,Female,16,17,2,0,1
15594391,Samaniego,770,Biology,Female,18,18,1,0,1
15661656,Onwumelu,633,Biology,Male,15,13,2,1,0
15631217,Young,663,Biology,Male,18,13,1,1,0
15588955,Mazzi,581,Physics,Female,17,10,3,0,1
15758252,Toscano,561,Physics,Female,17,8,2,1,0
15740223,Walton,479,Physics,Male,17,12,3,0,1
15805413,Chiang,769,Biology,Female,18,15,2,0,0
15635116,Burgos,659,Math,Male,18,18,1,0,1
15764892,Spinelli,590,Math,Female,15,16,2,1,0
15795936,Lung,560,Biology,Male,16,16,2,0,0
15655232,Noble,437,Physics,Male,15,11,2,1,0
15640133,Pai,661,Biology,Female,18,8,2,0,0
15751524,Chigozie,677,Physics,Female,17,14,1,0,0
15670552,Peavy,560,Biology,Female,18,18,1,0,0
15623966,Yermakov,578,Biology,Female,15,14,2,1,0
15752193,Burton,421,Math,Male,18,15,1,1,0
15607269,Costa,492,Physics,Female,15,16,2,1,0
15700752,Pugliesi,545,Biology,Female,16,11,2,1,0
15777901,Lindell,640,Physics,Female,18,14,1,0,1
15639117,Sorenson,624,Math,Female,17,9,1,0,1
15720203,Arcuri,577,Math,Male,15,10,1,0,0
15586236,Banks,704,Biology,Male,17,11,3,1,1
15676645,Parry,523,Biology,Male,16,12,2,1,0
15715988,Cockett,793,Biology,Male,18,18,2,1,0
15603749,Galkina,564,Biology,Female,18,9,1,1,1
15608956,Su,711,Biology,Male,17,9,1,0,0
15733872,Marino,791,Physics,Female,17,10,2,0,1
15666982,Spears,629,Physics,Female,15,11,1,0,0
15602647,Cunningham,729,Physics,Male,15,15,1,1,1
15623063,Taylor,651,Physics,Male,15,15,1,0,1
15682928,Chiazagomekpere,695,Math,Male,17,10,1,1,0
15729246,Hardacre,847,Math,Male,15,14,2,1,0
15588928,Maslow,704,Biology,Male,17,15,2,1,0
15803352,Scott,613,Physics,Male,16,11,2,1,0
15607485,Wakelin,692,Math,Female,18,11,2,0,0
15656249,Esposito,720,Biology,Female,16,11,2,1,0
15761783,Shah,577,Biology,Male,15,13,1,1,0
15716605,Chukwufumnanya,710,Physics,Female,17,18,2,0,0
15757425,Fleming,716,Biology,Female,16,12,2,1,0
15603096,Lori,410,Biology,Male,15,11,1,0,1
15588580,Kennedy,584,Physics,Female,17,12,1,1,0
15770539,Walters,792,Biology,Male,16,13,1,1,0
15572022,Han,605,Biology,Female,18,13,1,1,0
15571843,Lawrence,486,Math,Male,16,11,1,0,0
15752502,Cooke,615,Biology,Male,17,11,1,1,0
15609058,Wan,676,Biology,Male,17,16,1,1,0
15775108,Lo Duca,571,Biology,Male,17,18,2,1,0
15708904,Yermakova,850,Biology,Female,15,18,1,0,0
15600086,Combs,717,Biology,Male,17,9,1,1,0
15814675,Chien,642,Physics,Female,15,12,1,0,1
15572777,Meng,780,Math,Male,18,15,1,1,0
15585106,Calabresi,492,Physics,Female,18,10,2,0,0
15738936,Stevenson,760,Physics,Male,15,10,2,1,0
15750970,Davidson,500,Math,Male,15,14,1,1,0
15725772,Ch'in,654,Math,Female,18,15,2,1,0
15692106,Rose,606,Math,Female,18,18,3,0,1
15791533,Ch'ien,367,Math,Male,17,10,1,0,1
15715715,Artyomova,799,Math,Male,15,18,2,1,0
15785576,Mayrhofer,434,Physics,Male,15,13,1,0,0
15798834,Yefremov,719,Math,Female,17,13,1,0,0
15744127,Kosovich,641,Biology,Female,17,17,2,0,0
15637427,Lu,461,Math,Female,18,11,2,1,0
15576990,Taplin,790,Physics,Female,17,15,1,0,0
15615352,Ebelechukwu,588,Biology,Male,18,18,2,1,0
15647333,Fleming,621,Biology,Male,17,17,1,0,0
15572050,Yefimov,768,Physics,Male,16,13,1,1,1
15581370,Andreyeva,681,Math,Male,17,16,2,0,0
15813503,Pickering,606,Math,Male,18,8,2,0,0
15769783,Allan,542,Math,Male,18,8,1,1,0
15793135,Wang,713,Physics,Female,17,17,1,1,0
15599182,Reynolds,597,Math,Female,17,8,2,1,0
15689517,Hales,635,Biology,Male,17,10,1,0,0
15641366,Y?an,599,Physics,Male,18,16,1,1,1
15588859,Rowley,496,Math,Female,18,12,2,0,1
15732293,Chia,759,Math,Male,17,8,2,1,0
15568032,Moore,757,Physics,Male,16,17,3,0,0
15623525,Copeland,564,Math,Male,17,9,1,1,0
15606601,Rishel,561,Biology,Female,17,17,2,0,0
15800811,Wan,702,Biology,Male,18,10,1,1,0
15610711,Eluemuno,678,Physics,Female,15,8,1,0,0
15809654,Hsia,707,Biology,Female,16,11,2,1,0
15576077,Kelly,610,Biology,Female,15,12,1,1,0
15643378,Muir,744,Biology,Male,18,17,1,1,0
15566790,McIntyre,598,Biology,Male,17,17,2,1,0
15774402,Donaldson,562,Math,Male,18,8,1,1,0
15694641,Wright,621,Math,Female,18,12,2,1,0
15605916,Uvarova,659,Biology,Female,15,8,1,0,1
15812356,Doherty,722,Physics,Female,16,17,2,1,0
15644179,Allen,606,Biology,Female,16,11,2,0,1
15771674,Ma,603,Math,Female,16,15,2,0,0
15623314,Tucker,506,Physics,Female,16,10,1,0,0
15613292,Ch'eng,715,Biology,Male,16,9,2,0,0
15813871,Hs?,690,Biology,Male,15,15,2,0,0
15759480,H?,644,Biology,Female,15,12,1,1,0
15587712,Chimaijem,589,Biology,Male,17,15,1,0,0
15671165,Esomchi,592,Biology,Female,18,17,1,1,0
15620746,Lorenzo,632,Biology,Male,18,11,1,0,0
15706537,Pirogov,577,Physics,Female,17,18,1,1,0
15589312,Larkin,588,Biology,Male,16,13,1,0,0
15741180,Eddy,617,Biology,Male,17,15,1,1,0
15733888,Sells,668,Math,Female,17,17,1,0,1
15798532,Crawford,810,Biology,Male,18,12,2,1,0
15577359,Bezrukov,767,Math,Male,18,10,1,0,1
15614936,Mancini,718,Math,Female,18,9,1,1,0
15747647,Iadanza,589,Math,Female,18,8,2,0,0
15588566,Wilkinson,778,Math,Male,15,18,2,1,0
15570141,P'eng,724,Biology,Female,15,9,1,0,0
15800793,St Clair,477,Physics,Female,18,13,1,0,0
15572415,Preston,580,Biology,Male,16,10,2,1,0
15635125,Findlay,566,Math,Male,18,18,2,1,0
15636551,Nixon,711,Biology,Female,15,12,2,0,0
15600912,Gorshkov,706,Physics,Male,18,15,2,1,0
15768476,Chukwubuikem,703,Math,Male,18,17,2,1,0
15650266,Medvedeva,679,Physics,Male,18,12,2,1,0
15621004,Chukwuhaenye,603,Biology,Male,17,17,1,0,1
15748352,Endrizzi,598,Math,Male,15,16,1,1,0
15788920,Ch'ang,836,Physics,Female,15,16,2,0,0
15743236,Piccio,687,Biology,Female,18,10,1,0,1
15637717,Lockington,704,Physics,Male,18,15,2,1,0
15635500,Seleznyov,605,Physics,Male,15,14,1,1,0
15634792,Weston,516,Biology,Female,16,16,2,1,0
15607560,Groom,572,Biology,Female,18,9,2,1,0
15727177,Manfrin,557,Biology,Male,18,12,1,0,1
15774358,Robertson,443,Physics,Male,16,14,1,0,1
15791304,Ch'ang,604,Physics,Male,18,16,1,1,0
15603328,Lucchesi,483,Biology,Male,17,13,1,1,0
15804937,Cambage,702,Biology,Male,16,14,2,0,0
15804142,Tan,670,Math,Female,15,9,2,0,1
15608845,Tao,804,Math,Female,17,10,1,0,0
15702434,Hsieh,850,Biology,Female,15,14,2,0,0
15632609,Burdekin,554,Biology,Female,17,12,1,0,0
15603550,Longo,588,Physics,Female,18,15,2,0,0
15755239,Maughan,758,Physics,Male,15,14,2,1,0
15670528,Franz,787,Physics,Male,15,13,1,0,1
15732704,Piazza,582,Math,Male,15,16,2,0,0
15589019,Morant,633,Math,Female,17,18,1,1,0
15677796,Becher,766,Physics,Male,18,11,1,0,1
15760177,Lombardi,564,Math,Male,15,13,1,1,0
15636595,Loton,602,Math,Male,16,14,2,1,0
15737275,Conti,649,Biology,Male,15,18,1,1,0
15672905,Sani,679,Math,Female,18,9,2,1,0
15753955,Lori,639,Math,Male,18,11,2,0,0
15708504,Wong,790,Physics,Male,16,17,1,1,1
15592451,Lombardi,565,Biology,Male,16,15,2,0,0
15790455,Obialo,478,Biology,Female,18,8,1,1,1
15572174,Mazzi,825,Biology,Male,15,18,2,1,0
15656330,Von Doussa,528,Math,Female,16,15,1,1,0
15569626,Miller,577,Math,Male,18,12,1,1,0
15608726,Miracle,663,Biology,Male,15,16,2,1,0
15637366,Su,505,Physics,Female,15,14,2,1,0
15778049,Wyatt,633,Physics,Male,16,14,1,0,0
15727421,Anayolisa,586,Biology,Female,15,18,2,1,0
15688865,Wade,850,Biology,Female,18,12,2,0,0
15751032,Enemuo,629,Physics,Female,17,18,2,0,0
15734737,Bruno,744,Biology,Male,17,8,2,1,0
15746515,Greece,750,Biology,Male,18,11,3,1,1
15664311,Yang,637,Physics,Male,18,16,1,1,0
15708139,Brown,575,Biology,Female,16,16,1,0,0
15768574,Anderson,671,Math,Male,15,15,1,1,0
15738018,Johnston,571,Biology,Male,18,8,2,0,0
15699753,Zakharov,590,Biology,Male,18,11,1,0,0
15703199,Golibe,619,Math,Male,15,10,1,0,0
15627830,Nikitina,640,Physics,Female,15,13,1,1,0
15570855,Leonard,670,Biology,Male,16,13,2,1,0
15772503,Burns,737,Biology,Female,16,13,2,0,0
15584453,Burtch,555,Math,Male,16,15,2,1,0
15710111,Clark,742,Biology,Male,16,9,2,0,0
15618562,Woodward,618,Physics,Female,16,14,1,0,1
15706764,Spencer,560,Biology,Female,18,18,2,0,0
15798737,Chao,654,Biology,Male,18,12,2,0,0
15712608,Costa,787,Physics,Female,18,13,2,1,0
15636736,McLachlan,611,Biology,Female,16,17,2,1,1
15703544,Hung,559,Math,Male,17,15,1,0,0
15815645,Akhtar,481,Biology,Male,16,11,2,1,0
15705739,Toscani,753,Physics,Male,17,9,1,0,0
15709643,Gray,675,Biology,Male,15,10,3,0,0
15669805,Warren,748,Physics,Female,16,9,1,0,0
15737489,Ramsden,610,Math,Female,18,14,1,0,0
15775131,Bartlett,580,Math,Male,16,11,2,1,0
15765283,Wenz,624,Physics,Female,18,14,2,0,0
15628715,Kisch,709,Biology,Female,17,13,2,1,0
15813283,Mai,605,Biology,Female,16,17,1,0,0
15745716,McGregor,706,Math,Male,17,16,2,1,0
15598485,Pinto,567,Math,Male,17,11,1,1,0
15696552,Newman,747,Biology,Female,15,17,2,0,0
15754569,Pagnotto,664,Biology,Male,17,11,2,1,0
15701741,Williams,711,Biology,Female,15,16,1,0,0
15572631,Ndubuisi,609,Biology,Male,17,15,1,1,0
15636069,Plummer,632,Math,Male,15,9,1,0,0
15682467,Chimezie,725,Biology,Female,18,17,1,1,0
15790744,Nash,850,Biology,Female,16,16,2,0,0
15625023,Onochie,682,Biology,Male,16,15,1,1,0
15731267,Rizzo,797,Biology,Male,18,18,1,0,0
15742879,Boni,668,Math,Male,16,8,1,1,0
15757015,Davies,783,Physics,Female,17,18,1,0,0
15770711,Lu,766,Physics,Female,17,16,1,1,0
15569430,Burrows,704,Math,Female,15,11,2,0,0
15617304,Ershova,722,Biology,Male,18,12,2,1,0
15704466,Udokamma,692,Biology,Female,16,12,2,0,0
15664681,Aitken,584,Biology,Female,18,11,2,0,0
15605534,Turnbull,644,Physics,Female,18,14,1,0,1
15792473,Reilly,598,Physics,Female,15,15,3,1,1
15802625,Hardy,733,Physics,Male,16,11,1,1,0
15766017,Brookman,615,Physics,Male,15,9,1,1,1
15762172,Kerr,850,Biology,Female,17,16,2,0,0
15728333,McBurney,521,Biology,Male,15,18,1,1,0
15792868,Mickey,675,Biology,Male,16,9,2,0,0
15605698,Harrison,746,Biology,Male,16,16,3,1,1
15777060,Olszewski,770,Biology,Female,17,16,1,0,1
15626243,Chijioke,618,Biology,Male,18,9,1,1,0
15719898,Young,556,Biology,Male,18,8,2,1,0
15599976,Bellasis,749,Biology,Female,15,17,2,0,0
15752809,De Mestre,702,Math,Male,18,8,1,0,0
15589698,De Luca,555,Physics,Male,16,12,1,1,1
15609977,Mundy,587,Biology,Male,16,18,1,0,0
15750121,Tung,639,Biology,Male,18,15,1,0,0
15734177,Donahue,643,Biology,Male,18,17,2,1,0
15781347,Okagbue,600,Biology,Female,18,14,2,1,0
15592025,Nnaemeka,651,Biology,Male,16,14,2,1,0
15670163,Verjus,666,Biology,Female,15,13,2,0,0
15765402,H?,520,Biology,Female,17,11,1,0,0
15624343,Napolitani,650,Math,Female,17,9,1,0,0
15602354,Ginikanwa,564,Physics,Male,16,16,1,0,0
15579183,Spaull,586,Biology,Male,17,11,2,1,0
15584899,Siciliani,617,Biology,Female,15,13,2,1,0
15723658,Voronina,712,Math,Female,17,16,2,0,0
15803965,Tang,654,Biology,Male,17,9,1,1,0
15682489,Crumbley,605,Biology,Male,18,15,2,0,0
15813645,Hamilton,491,Biology,Female,15,8,1,1,0
15766787,Piazza,707,Biology,Female,17,14,2,1,0
15687171,Birch,638,Math,Male,16,13,1,0,0
15690744,Custance,683,Biology,Male,15,8,2,0,0
15707974,Anayochukwu,815,Math,Female,17,10,1,0,0
15673084,Galkin,645,Math,Male,17,14,1,1,0
15814772,Adams,645,Physics,Male,18,11,1,1,0
15743709,Toomey,683,Biology,Male,16,13,1,1,0
15610343,Marshall-Hall,705,Biology,Female,18,10,2,1,1
15737414,Shen,647,Biology,Male,15,11,1,0,0
15788480,Pagnotto,786,Physics,Female,16,15,1,0,1
15568519,Wood,534,Biology,Male,15,18,2,0,0
15792453,More,602,Math,Female,16,13,1,1,0
15658100,Piccio,695,Biology,Female,17,12,2,1,0
15695197,Tochukwu,553,Physics,Female,15,10,2,0,0
15749807,Graham,516,Math,Female,15,15,2,0,0
15773876,Tung,655,Biology,Female,18,14,2,0,0
15591698,P'eng,849,Physics,Female,17,16,1,0,1
15712813,Nevzorova,520,Physics,Male,16,14,3,1,1
15763898,Toscani,568,Math,Female,15,18,2,1,0
15793324,McKenzie,695,Math,Male,17,13,3,1,0
15757759,Okwuoma,807,Math,Female,16,9,3,0,1
15796230,Morley,642,Physics,Female,15,10,3,1,1
15611729,Kerr,703,Physics,Male,17,17,1,1,1
15709531,Harding,556,Biology,Male,16,13,1,0,0
15650751,Butler,585,Biology,Female,18,12,2,1,0
15641413,Crawford,587,Physics,Female,17,16,2,0,1
15753840,Brown,524,Math,Female,15,18,1,1,1
15669994,Greece,556,Physics,Female,18,12,2,0,0
15695301,Matthews,504,Math,Male,16,15,1,1,0
15792004,Heath,731,Math,Female,15,15,2,0,0
15603035,Vincent,651,Biology,Male,18,11,2,1,0
15717286,Sal,675,Math,Female,16,15,1,0,1
15577107,Milne,657,Math,Female,17,15,3,1,1
15754747,Bazile,686,Physics,Male,15,8,2,1,0
15705676,Wardle,690,Biology,Female,16,9,2,0,0
15751912,Lilly,567,Biology,Male,15,10,2,1,0
15677336,Aitken,557,Physics,Male,15,17,1,0,1
15684395,Enderby,446,Math,Female,17,16,1,1,1
15659949,Chiu,850,Biology,Male,18,8,2,0,0
15812422,Ugorji,637,Biology,Male,16,10,2,1,0
15806941,Sharpe,499,Biology,Male,16,11,2,1,0
15637690,Houghton,622,Physics,Female,18,13,1,0,1
15632882,Konovalova,684,Physics,Male,17,17,2,1,1
15807107,Patel,612,Biology,Male,16,15,1,0,0
15661034,Ngozichukwuka,813,Physics,Female,18,9,1,0,1
15811958,Medland,850,Physics,Male,16,18,2,0,0
15785167,Padovano,795,Math,Male,16,15,2,0,0
15646720,Tsui,628,Math,Female,18,15,3,0,1
15658614,H?,565,Physics,Female,18,14,2,1,0
15704657,Denman,601,Biology,Male,16,8,1,0,1
15567147,Ratten,802,Math,Male,18,13,2,1,0
15701319,Baxter,614,Physics,Female,16,17,2,1,1
15745266,Norman,434,Math,Male,17,15,1,1,1
15650437,Shen,522,Physics,Male,15,13,2,1,0
15764314,Reilly,550,Physics,Male,16,18,2,0,0
15612594,Ifeanacho,599,Math,Male,15,8,2,1,0
15593501,Graham,493,Biology,Female,18,15,2,0,0
15804150,Lysaght,755,Biology,Male,18,18,2,1,0
15649297,T'ang,605,Biology,Female,17,11,2,1,0
15641110,Abron,708,Biology,Male,16,15,1,0,0
15660608,Chimaraoke,699,Biology,Male,18,18,1,0,0
15806570,Y?an,763,Biology,Female,17,11,1,0,1
15715345,Sergeyeva,743,Math,Male,16,15,2,0,0
15755521,Ma,660,Biology,Female,18,18,2,1,1
15579074,Obiajulu,619,Physics,Male,17,17,1,1,0
15641158,Belcher,739,Physics,Male,18,14,1,0,1
15752507,K?,769,Physics,Male,16,9,1,0,1
15597983,Brown,692,Biology,Male,16,15,1,1,0
15586069,Abernathy,560,Biology,Female,16,13,1,0,0
15655082,Pape,607,Biology,Female,17,12,3,0,1
15720155,Tao,630,Physics,Male,17,11,1,1,1
15582116,Ma,767,Physics,Female,18,13,2,0,1
15749365,Earle,543,Biology,Female,18,18,2,1,0
15632069,Kazantsev,776,Biology,Male,16,18,2,0,0
15663134,Uspenskaya,535,Math,Male,18,9,2,1,1
15766683,Coombes,549,Physics,Male,15,17,1,0,1
15707219,Hopman,844,Biology,Female,16,9,2,1,0
15709232,McKay,586,Physics,Female,17,14,2,1,0
15801351,Milanesi,583,Biology,Male,16,12,2,0,0
15578747,Chineze,701,Math,Male,16,8,1,1,0
15675626,Dawson,726,Biology,Male,15,11,1,0,0
15583736,Shih,829,Physics,Male,18,11,2,0,0
15590011,Hughes,749,Math,Male,18,9,1,1,0
15609913,Clark,743,Biology,Female,15,11,1,0,0
15719479,Chukwuhaenye,619,Math,Female,16,13,2,1,0
15575147,Wall,699,Biology,Male,18,10,1,0,1
15597309,Howell,749,Math,Male,15,12,2,0,0
15648367,Lo,600,Physics,Female,17,11,2,1,0
15758031,Lazarev,760,Math,Male,18,17,1,1,0
15751771,Lowe,528,Physics,Male,17,8,1,1,0
15689288,Folliero,630,Biology,Female,16,13,2,0,0
15731026,Han,683,Physics,Female,18,9,2,0,0
15775809,Holloway,677,Physics,Female,17,14,1,1,0
15743076,Pai,669,Math,Male,16,17,1,1,0
15658258,Trejo,693,Biology,Male,18,11,1,0,0
15756321,Johnston,612,Math,Female,15,8,1,0,1
15706799,Macknight,719,Math,Male,18,17,1,0,1
15775703,Lo,702,Biology,Male,18,14,1,1,1
15642636,Glossop,755,Biology,Male,16,9,1,1,0
15704651,Bishop,514,Biology,Male,18,12,2,0,0
15806771,Yefremova,753,Biology,Female,16,9,2,0,1
15566735,Obialo,548,Physics,Female,16,13,2,1,0
15681671,Nkemjika,850,Physics,Male,17,10,2,1,0
15775949,Trevisani,612,Biology,Female,17,10,1,1,0
15586752,Parkes,628,Physics,Male,17,13,1,1,0
15582519,Seleznyov,479,Biology,Male,16,12,1,1,1
15658233,Naylor,724,Biology,Female,16,18,1,1,0
15755330,Forbes,512,Physics,Male,18,16,1,1,1
15605072,Douglas,638,Biology,Female,18,12,1,1,1
15617538,Nwankwo,834,Math,Male,18,10,2,0,0
15591428,Myers,781,Biology,Male,17,16,2,0,0
15692142,Rogova,707,Physics,Female,17,8,1,1,1
15692931,Hsing,670,Biology,Male,18,15,1,1,0
15781127,Giordano,663,Math,Female,17,10,1,1,0
15677136,Okwukwe,624,Biology,Female,16,9,2,0,0
15677828,Chalmers,598,Biology,Female,16,17,2,0,0
15567897,Chiazagomekpere,619,Physics,Male,17,8,1,1,0
15793641,Evseyev,792,Biology,Female,15,16,2,1,0
15678333,Parry-Okeden,683,Biology,Female,17,14,2,0,0
15630511,Picot,691,Biology,Female,16,13,2,0,0
15792627,Reid,765,Math,Female,15,16,1,1,0
15717191,Ferri,508,Biology,Male,15,11,2,1,1
15625716,Genovesi,637,Biology,Female,16,13,1,1,0
15710053,Neumayer,667,Physics,Female,16,17,2,1,0
15580043,Murray,575,Math,Female,15,16,1,1,0
15601410,Tien,744,Math,Female,18,12,3,1,1
15684669,Parkes,567,Biology,Female,16,14,1,0,1
15619083,Yip,502,Biology,Female,18,10,2,1,0
15692207,Ingle,609,Biology,Female,16,9,2,1,0
15730705,Chidubem,715,Biology,Male,17,11,1,0,0
15749688,Lu,541,Biology,Male,16,11,2,0,0
15728542,Vorobyova,850,Biology,Female,17,17,2,1,0
15760063,Chiedozie,595,Math,Male,16,14,2,1,0
15658982,Napolitani,650,Physics,Female,15,11,3,1,1
15758769,Coffey,625,Biology,Female,18,15,1,0,0
15778481,Chigbogu,817,Biology,Male,18,8,1,1,0
15661162,Akabueze,526,Math,Male,17,18,1,0,1
15568164,Istomin,850,Biology,Female,15,18,2,1,0
15601569,Ndubueze,598,Biology,Female,18,16,1,0,1
15772383,Toscani,613,Biology,Male,16,8,1,0,0
15667456,Ross,709,Math,Male,16,17,2,1,0
15672983,Fernando,678,Math,Female,16,14,2,0,0
15799534,McClaran,720,Biology,Male,16,15,2,1,0
15582847,Yermakova,662,Biology,Male,16,12,2,1,0
15612478,Somadina,525,Biology,Male,15,12,3,0,1
15709621,Wan,662,Biology,Male,15,13,2,1,0
15802009,Mazzi,770,Biology,Female,16,8,2,1,0
15698816,Tuan,721,Math,Female,17,14,1,1,0
15574830,Townsley,633,Physics,Male,17,17,2,0,1
15603082,Yashina,701,Biology,Male,18,18,2,0,0
15685947,Henderson,556,Physics,Male,18,12,2,1,1
15643048,Mueller,639,Biology,Male,15,17,2,1,0
15807568,Wright,632,Biology,Male,16,18,2,0,0
15597591,Lung,456,Biology,Male,15,13,1,1,0
15747558,Bryant,729,Math,Female,15,12,2,0,0
15756655,Madukaife,632,Biology,Female,18,13,2,0,0
15589949,Maclean,433,Math,Male,17,15,1,0,0
15601012,Abdullah,802,Biology,Female,17,12,1,0,1
15724269,Yao,670,Biology,Male,17,8,2,1,0
15567506,Cheatham,738,Physics,Female,18,16,2,1,1
15791877,Gallagher,706,Physics,Male,15,11,2,1,0
15794360,Hao,592,Physics,Female,16,9,2,0,1
15686538,Nixon,522,Biology,Female,17,14,2,1,0
15585985,Wang,746,Biology,Male,15,11,1,0,1
15699257,Kerr,651,Math,Male,18,15,2,0,0
15804104,Romani,494,Biology,Male,16,10,2,1,0
15727619,Lock,753,Physics,Female,15,11,3,0,1
15740237,Millar,671,Physics,Male,17,11,1,0,0
15801436,K'ung,696,Biology,Male,16,13,1,0,1
15705735,Onyekachi,577,Math,Male,17,17,2,1,0
15649359,Somayina,587,Biology,Male,18,10,2,1,0
15624892,Dennis,712,Physics,Male,15,18,2,0,0
15784918,Brown,498,Physics,Male,16,18,2,1,0
15584785,Ogochukwu,660,Biology,Male,17,9,1,0,0
15797197,Macleod,678,Math,Male,17,11,2,0,0
15574858,Page,530,Biology,Male,15,15,2,1,0
15794101,Barese,559,Biology,Female,17,11,2,1,0
15743245,Agafonova,624,Biology,Male,16,18,1,0,1
15791535,Caraway,592,Biology,Male,18,16,1,0,0
15605215,Stevenson,767,Biology,Male,18,16,2,1,0
